SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100036,0,Cash loans,F,N,Y,0,112500,512064,25033.5,360000,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008575,-11144,-1104,-7846,-2904,,1,1,0,1,0,0,Private service staff,2,2,2,TUESDAY,12,0,0,0,0,0,0,Services,0.274422372,0.627300401,,0.367,0.3751,0.9901,,,0.28,0.4828,0.375,,0.1569,,0.2574,,,0.3739,0.3893,0.9901,,,0.282,0.4828,0.375,,0.1604,,0.2682,,,0.3706,0.3751,0.9901,,,0.28,0.4828,0.375,,0.1596,,0.262,,,,block of flats,0.3388,Block,No,2,0,2,0,-397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
100037,0,Cash loans,F,N,N,0,90000,199008,20893.5,180000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032,-12974,-4404,-7123,-4464,,1,1,1,1,0,0,Laborers,2,2,2,SATURDAY,11,0,0,0,0,0,0,Business Entity Type 2,,0.559466792,0.798137231,0.0928,,0.9801,,,0,0.2069,0.1667,,,,0.0602,,0.0436,0.0945,,0.9801,,,0,0.2069,0.1667,,,,0.0627,,0.0461,0.0937,,0.9801,,,0,0.2069,0.1667,,,,0.0613,,0.0445,,block of flats,0.0684,Panel,No,0,0,0,0,-2766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100039,0,Cash loans,M,Y,N,1,360000,733315.5,39069,679500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.015221,-11694,-2060,-3557,-3557,3,1,1,0,1,0,0,Drivers,3,2,2,THURSDAY,10,0,0,0,1,1,0,Self-employed,,0.321744896,0.411848556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-697,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100040,0,Cash loans,F,N,Y,0,135000,1125000,32895,1125000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.019689,-15997,-4585,-5735,-4067,,1,1,0,1,0,0,Core staff,2,2,2,FRIDAY,14,0,0,0,0,0,0,Security Ministries,,0.172497508,,0.0825,0.0804,0.9762,0.6736,0.0056,0,0.1379,0.1667,0.2083,0.038,0.0672,0.0637,0,0,0.084,0.0835,0.9762,0.6864,0.0057,0,0.1379,0.1667,0.2083,0.0389,0.0735,0.0664,0,0,0.0833,0.0804,0.9762,0.678,0.0057,0,0.1379,0.1667,0.2083,0.0387,0.0684,0.0648,0,0,reg oper account,block of flats,0.0532,"Stone, brick",No,0,0,0,0,-3019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100041,0,Cash loans,F,N,N,0,112500,450000,44509.5,450000,Unaccompanied,Working,Higher education,Married,House / apartment,0.008575,-12158,-1275,-6265,-2009,,1,1,1,1,1,0,Sales staff,2,2,2,MONDAY,19,0,0,0,0,0,0,Self-employed,,0.663158076,0.678567689,0.0948,0.0792,0.9861,0.8096,,0,0.1724,0.1667,,0.0888,,0.0582,,,0.0966,0.0822,0.9861,0.8171,,0,0.1724,0.1667,,0.0908,,0.0606,,,0.0958,0.0792,0.9861,0.8121,,0,0.1724,0.1667,,0.0903,,0.0592,,,reg oper account,block of flats,0.0749,"Stone, brick",No,0,0,0,0,-1285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100043,0,Cash loans,F,N,Y,2,198000,641173.5,23157,553500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-17199,-768,-63,-735,,1,1,1,1,1,0,Private service staff,4,2,2,THURSDAY,13,0,0,0,0,0,0,Other,0.842763466,0.681698803,0.754406173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100044,0,Cash loans,M,N,Y,0,121500,454500,15151.5,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-21077,-1288,-5474,-4270,,1,1,0,1,1,0,Drivers,2,2,2,FRIDAY,10,0,0,0,0,1,1,Transport: type 4,0.804586121,0.719798537,0.72239289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100045,0,Cash loans,F,N,Y,0,99000,247275,17338.5,225000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006207,-23920,365243,-9817,-4969,,1,0,0,1,1,0,,2,2,2,FRIDAY,11,0,0,0,0,0,0,XNA,,0.6507648,0.751723715,,,0.9851,,,0.04,0.0345,0.3333,,0.0566,,0.0922,,,,,0.9851,,,0.0403,0.0345,0.3333,,0.0579,,0.096,,,,,0.9851,,,0.04,0.0345,0.3333,,0.0576,,0.0938,,,,block of flats,0.0786,"Stone, brick",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100046,0,Revolving loans,M,Y,Y,0,180000,540000,27000,540000,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164,-16126,-1761,-8236,-4292,3,1,1,0,1,0,0,Managers,2,2,2,TUESDAY,8,0,0,0,0,0,0,Business Entity Type 3,,0.738053284,0.605836265,0.0814,0.0994,0.9831,0.7688,0.0142,0,0.2069,0.1667,0.2083,0.1404,0.0656,0.0771,0.0039,0.0227,0.083,0.1032,0.9831,0.7779,0.0143,0,0.2069,0.1667,0.2083,0.1436,0.0716,0.0804,0.0039,0.0241,0.0822,0.0994,0.9831,0.7719,0.0143,0,0.2069,0.1667,0.2083,0.1429,0.0667,0.0785,0.0039,0.0232,org spec account,block of flats,0.0734,"Stone, brick",No,1,0,1,0,-540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100047,1,Cash loans,M,N,Y,0,202500,1193580,35028,855000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-17482,-1262,-1182,-1029,,1,1,0,1,0,0,Laborers,2,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.306840586,0.320163367,0.1309,0.125,0.996,0.9456,0.0822,0.16,0.1379,0.25,0.2917,0.0142,0.1059,0.1267,0.0039,0.0078,0.1334,0.1297,0.996,0.9477,0.083,0.1611,0.1379,0.25,0.2917,0.0145,0.1157,0.132,0.0039,0.0082,0.1322,0.125,0.996,0.9463,0.0827,0.16,0.1379,0.25,0.2917,0.0144,0.1077,0.129,0.0039,0.0079,org spec account,block of flats,0.1463,"Stone, brick",No,0,0,0,0,-1075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
100048,0,Cash loans,F,N,Y,0,202500,604152,29196,540000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009175,-16971,-475,-3148,-513,,1,1,0,1,1,0,Laborers,2,2,2,MONDAY,12,0,1,1,0,1,1,Industry: type 1,,0.037315236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,-458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
100049,1,Cash loans,F,N,N,0,135000,288873,16258.5,238500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.007305,-13384,-3597,-45,-4409,,1,1,1,1,1,0,Sales staff,2,3,3,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.468208057,0.67420321,0.399675616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1480,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100050,0,Cash loans,F,N,Y,0,108000,746280,42970.5,675000,Unaccompanied,Pensioner,Higher education,Single / not married,House / apartment,0.010966,-23548,365243,-5745,-4576,,1,0,0,1,0,0,,1,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,,0.766137805,0.684827659,0.2186,0.1232,0.9851,0.796,0.0528,0.24,0.2069,0.3333,0.375,0.1154,0.1774,0.2113,0.0039,0.0051,0.2227,0.1279,0.9851,0.804,0.0533,0.2417,0.2069,0.3333,0.375,0.1181,0.1938,0.2202,0.0039,0.0054,0.2207,0.1232,0.9851,0.7987,0.0531,0.24,0.2069,0.3333,0.375,0.1175,0.1804,0.2151,0.0039,0.0052,reg oper spec account,block of flats,0.1903,Panel,No,0,0,0,0,-491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100051,0,Cash loans,M,N,Y,0,202500,661702.5,48280.5,598500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.007114,-9827,-758,-4166,-2380,,1,1,1,1,0,0,,2,2,2,WEDNESDAY,12,0,0,0,0,1,1,Business Entity Type 3,,0.631518631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100052,0,Revolving loans,F,N,Y,1,90000,180000,9000,180000,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.009334,-7974,-895,-6591,-642,,1,1,1,1,0,0,Sales staff,3,2,2,MONDAY,10,0,0,0,0,0,0,Self-employed,,0.53554226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100053,0,Cash loans,F,N,Y,0,202500,305221.5,17649,252000,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.019689,-20373,365243,-7760,-1993,,1,0,0,1,0,0,,1,2,2,MONDAY,8,0,0,0,0,0,0,XNA,,0.247664717,0.475849909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
100054,0,Cash loans,F,N,Y,0,99000,260640,26838,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-20121,-5332,-9197,-3283,,1,1,1,1,1,0,Medicine staff,2,2,2,WEDNESDAY,16,0,0,0,0,1,1,Business Entity Type 3,,0.089240653,0.728141299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,-1247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100055,0,Cash loans,F,N,N,0,130500,1350000,37255.5,1350000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.020713,-19727,-4411,-6225,-3199,,1,1,1,1,1,0,Managers,2,3,3,THURSDAY,10,0,0,0,0,0,0,Government,0.710427329,0.58918663,0.466864006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100056,0,Cash loans,M,Y,Y,0,360000,1506816,49927.5,1350000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-18264,-9523,-5504,-1797,3,1,1,0,1,0,0,Laborers,2,2,2,THURSDAY,10,0,0,0,0,1,1,Transport: type 2,,0.523934047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-1498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100058,0,Revolving loans,F,N,Y,0,54000,135000,6750,135000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.01452,-12406,-1176,-1149,-2576,,1,1,0,0,0,0,Core staff,2,2,2,THURSDAY,9,0,0,0,0,0,0,School,0.656224804,0.450849723,0.479448981,0.0664,0.0442,0.998,,,0.08,0.0552,0.4083,0.45,0.0085,,0.0651,,0.016,0.0441,0.0306,0.998,,,0.0806,0.069,0.375,0.4167,0.0078,,0.0487,,0.0168,0.0822,0.0408,0.998,,,0.08,0.069,0.375,0.4167,0.0087,,0.0747,,0.0163,,block of flats,0.0403,Panel,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100059,0,Cash loans,M,Y,Y,1,540000,675000,34596,675000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-18632,-6977,-3904,-1937,7,1,1,0,1,1,0,Managers,3,2,2,TUESDAY,10,0,0,0,0,0,0,Services,0.311509925,0.713354585,0.309275356,0.5309,0.2491,0.9811,0.7416,,0.88,0.3793,0.4583,0,0.3977,,0.5878,,0.0487,0.541,0.2585,0.9811,0.7517,,0.8862,0.3793,0.4583,0,0.4067,,0.6124,,0.0516,0.5361,0.2491,0.9811,0.7451,,0.88,0.3793,0.4583,0,0.4046,,0.5983,,0.0498,,block of flats,0.5149,Panel,No,2,0,2,0,-1285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
100060,0,Cash loans,M,Y,N,0,76500,454500,14661,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-12282,-778,-1824,-1992,13,1,1,1,1,0,0,,2,2,2,TUESDAY,10,0,0,0,0,0,0,Emergency,0.244561633,0.705947457,0.799296783,0.0227,,0.9806,,,,0.1034,0.0417,,,,0.0114,,0.0226,0.0231,,0.9806,,,,0.1034,0.0417,,,,0.0119,,0.0239,0.0229,,0.9806,,,,0.1034,0.0417,,,,0.0116,,0.023,,block of flats,0.0139,"Stone, brick",No,4,0,4,0,-466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100061,0,Cash loans,F,N,Y,2,225000,314055,16164,238500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006629,-10473,-1392,-2025,-1240,,1,1,0,1,0,0,Core staff,4,2,2,THURSDAY,3,0,0,0,1,1,0,Self-employed,0.1895958,0.702979105,0.701695774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-570,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
100062,0,Cash loans,M,Y,N,0,81000,675000,32472,675000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010006,-18611,365243,-6936,-2142,8,1,0,0,1,1,0,,2,2,2,TUESDAY,17,0,0,0,0,0,0,XNA,,0.662864927,0.73801962,0.2165,0.1678,0.9846,0.7892,,0.24,0.2069,0.3333,0.375,0.1071,,,,0.0151,0.2206,0.1741,0.9846,0.7975,,0.2417,0.2069,0.3333,0.375,0.1095,,,,0.016,0.2186,0.1678,0.9846,0.792,,0.24,0.2069,0.3333,0.375,0.1089,,,,0.0154,reg oper account,block of flats,0.2048,Panel,No,0,0,0,0,-462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100063,0,Cash loans,F,N,Y,0,180000,837427.5,45558,666000,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-12955,-4106,-7054,-5164,,1,1,0,1,1,1,Managers,2,2,2,MONDAY,15,0,0,0,0,0,0,Medicine,0.552771902,0.616637293,0.070108844,0.1186,0.066,0.9801,0.728,0.0385,0.04,0.0345,0.3333,0.0417,0.0606,0.0958,0.0822,0.0039,0.0002,0.1208,0.0685,0.9801,0.7387,0.0388,0.0403,0.0345,0.3333,0.0417,0.062,0.1047,0.0856,0.0039,0.0002,0.1197,0.066,0.9801,0.7316,0.0387,0.04,0.0345,0.3333,0.0417,0.0616,0.0975,0.0837,0.0039,0.0002,reg oper spec account,block of flats,0.0857,"Stone, brick",No,1,1,1,1,-1547,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
100064,0,Cash loans,F,N,N,0,67500,298728,15381,202500,Family,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,0.019101,-21621,365243,-2019,-1344,,1,0,0,1,0,0,,1,2,2,MONDAY,9,0,0,0,0,0,0,XNA,,0.622708273,0.169428727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100068,0,Revolving loans,M,N,Y,0,81000,247500,12375,247500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-18248,-2351,-4375,-1721,,1,1,1,1,1,0,Security staff,2,2,2,WEDNESDAY,14,0,0,0,0,1,1,Security,0.237719719,0.609135292,0.513693766,0.1227,0.1572,0.9886,0.8436,0.0029,0,0.3448,0.1667,0.2083,0.0554,0.0992,0.1177,0.0039,0.0052,0.125,0.1631,0.9886,0.8497,0.0029,0,0.3448,0.1667,0.2083,0.0566,0.1084,0.1226,0.0039,0.0055,0.1239,0.1572,0.9886,0.8457,0.0029,0,0.3448,0.1667,0.2083,0.0563,0.1009,0.1198,0.0039,0.0053,org spec account,block of flats,0.0926,Panel,No,2,0,2,0,-167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100069,0,Cash loans,M,Y,Y,1,360000,640458,27265.5,517500,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.00733,-14186,-1743,-2128,-4982,10,1,1,0,1,0,0,Laborers,2,2,2,MONDAY,11,0,1,1,0,1,1,Transport: type 4,,0.256737043,0.707699345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
100070,0,Cash loans,M,Y,Y,0,540000,1227901.5,46899,1129500,Unaccompanied,Working,Higher education,Widow,House / apartment,0.032561,-20544,-2091,-6846,-566,2,1,1,1,1,0,0,Managers,1,1,1,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.653597212,0.3392877,0.0256,0,0.9354,0.116,0.0076,0,0.1172,0.1,0.1417,0.0664,0.0202,0.0305,0.0039,0.0084,0.0063,0,0.9136,0,0.0006,0,0.069,0.0833,0.125,0.0819,0.0055,0.0072,0,0,0.0104,0,0.9136,0,0.0015,0,0.069,0.0833,0.125,0.0815,0.0086,0.007,0.0039,0.0013,reg oper account,block of flats,0.0058,"Stone, brick",No,0,0,0,0,-1377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100071,0,Cash loans,F,N,Y,0,180000,1663987.5,86989.5,1588500,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018801,-20121,-2446,-6755,-2177,,1,1,0,1,0,0,Accountants,2,2,2,MONDAY,12,0,0,0,0,0,0,Industry: type 11,,0.570666356,0.697146908,0.0876,0.0496,0.9841,0.7824,0.0096,0.04,0.0345,0.4583,0.5,0.0208,0.0698,0.0767,0.0077,0.021,0.0893,0.0515,0.9841,0.7909,0.0097,0.0403,0.0345,0.4583,0.5,0.0213,0.0762,0.0799,0.0078,0.0222,0.0885,0.0496,0.9841,0.7853,0.0097,0.04,0.0345,0.4583,0.5,0.0212,0.071,0.0781,0.0078,0.0214,reg oper spec account,block of flats,0.0701,"Stone, brick",No,0,0,0,0,-1572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
100072,0,Cash loans,M,N,N,0,180000,1080000,44118,1080000,Unaccompanied,Working,Incomplete higher,Single / not married,With parents,0.010006,-7907,-1324,-4557,-586,,1,1,0,1,0,1,Sales staff,1,2,1,TUESDAY,9,0,0,0,0,0,0,Trade: type 2,,0.026540775,0.434733249,0.0928,0.0955,0.9856,0.8028,0.013,0,0.2069,0.1667,0.2083,0.1147,0.0756,0.0913,0,0,0.0945,0.0991,0.9856,0.8105,0.0131,0,0.2069,0.1667,0.2083,0.1173,0.0826,0.0951,0,0,0.0937,0.0955,0.9856,0.8054,0.0131,0,0.2069,0.1667,0.2083,0.1167,0.077,0.0929,0,0,reg oper account,block of flats,0.0804,Panel,No,0,0,0,0,-725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100073,0,Cash loans,M,Y,Y,0,324000,1130760,40189.5,810000,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,0.01885,-22843,365243,-1042,-3967,10,1,0,0,1,0,0,,2,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,,0.733051193,0.234015167,0.1928,0.2309,0.9955,,,0.16,0.1379,0.6667,,0.1427,,0.2818,,0.1341,0.1964,0.2396,0.9955,,,0.1611,0.1379,0.6667,,0.1459,,0.2936,,0.142,0.1947,0.2309,0.9955,,,0.16,0.1379,0.6667,,0.1452,,0.2869,,0.1369,,block of flats,0.2522,"Stone, brick",No,0,0,0,0,-2385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100075,0,Cash loans,F,N,N,0,112500,95940,10462.5,90000,Family,Working,Higher education,Single / not married,House / apartment,0.00496,-12240,-3720,-5246,-4541,,1,1,0,1,0,0,,1,2,2,MONDAY,14,0,0,0,0,0,0,University,0.299606141,0.664543941,0.492060094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-280,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
100076,0,Cash loans,M,Y,N,0,180000,315000,9679.5,315000,,Commercial associate,Secondary / secondary special,Married,House / apartment,0.028663,-13866,-2546,-5448,-4097,1,1,1,0,1,0,0,Drivers,2,2,2,MONDAY,12,0,0,0,0,0,0,Transport: type 3,,0.584887356,0.095070396,0.0124,,0.9677,0.558,0.0013,0,0.069,0.0417,0.0417,0.0489,0.0101,0.01,0,0,0.0126,,0.9677,0.5753,0.0013,0,0.069,0.0417,0.0417,0.05,0.011,0.0105,0,0,0.0125,,0.9677,0.5639,0.0013,0,0.069,0.0417,0.0417,0.0498,0.0103,0.0102,0,0,reg oper account,block of flats,0.0079,Block,No,0,0,0,0,-3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100077,0,Cash loans,M,N,Y,0,180000,1256400,40657.5,900000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.072508,-12049,-579,-6105,-1,,1,1,0,1,0,0,Core staff,1,1,1,WEDNESDAY,12,0,0,0,0,0,0,Police,0.286783079,0.647347822,0.562060483,0.1433,0.0993,0.9811,0.7416,0,0.16,0.1379,0.3333,0.375,0,0.1168,0.1367,0,0.0207,0.146,0.103,0.9811,0.7517,0,0.1611,0.1379,0.3333,0.375,0,0.1276,0.1425,0,0.0219,0.1447,0.0993,0.9811,0.7451,0,0.16,0.1379,0.3333,0.375,0,0.1189,0.1392,0,0.0211,reg oper account,block of flats,0.1114,Panel,No,4,0,4,0,-295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
100078,0,Cash loans,F,Y,Y,0,180000,1035000,43983,1035000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.028663,-19550,-4856,-6836,-3084,21,1,1,0,1,0,0,Core staff,2,2,2,TUESDAY,9,0,0,0,0,0,0,Government,0.796161123,0.5172704,0.429423684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1594,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
